dataset,imageID,ROInum,minJ,maxSCDr,maxPCF,Density,ROI_areaInclude,ROI_areaExclude,ROI_tumourArea,ROI_stromaArea,ROI_areaNecrosis,ROI_propExclude,ROI_propNecrosis,ROI_propAnnotatedOut
RITA_PCA,56007,3,0.322796043,0.103551776,1.39496965,416,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,40,0.01170215,0.342921461,1.876549763,343.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,41,0.736676796,0.112556278,1.336042118,322.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,42,0.10145859,0.133566783,1.462482965,274.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,43,0.050597769,0.162081041,1.346861419,379.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,44,0.993106651,0.084792396,1.207620024,448.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,45,0.039160493,0.333916958,1.7311331,244,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,46,0.304486246,0.077288644,1.143247727,514.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,47,0.441814779,0.133566783,1.362440832,420,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,48,0.007492874,0.36168084,1.642361522,344.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,49,0.15334079,0.168084042,1.454080099,336,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,4,0.456528087,0.100550275,1.413673335,402.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,50,0.115600885,0.208604302,1.511194139,372.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,51,0.023852066,0.321910955,1.757741779,365.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,52,0.291076019,0.149324662,1.772533635,311.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,53,0.094734644,0.096048024,1.207193438,496.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,54,1,0.072036018,1.202827298,512.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,55,0.303299623,0.105052526,1.229073481,380.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,56,0.155731834,0.158329165,1.197741733,481.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,57,0.051058257,0.142571286,1.200405728,410.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,58,0.022960937,0.267133567,1.359766421,372,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,59,0.375178363,0.105802901,1.155332151,501.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,5,0.023075407,0.131315658,1.312125637,400,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,60,0.103622921,0.168834417,1.393356882,417.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,6,0.020079317,0.217608804,1.977577814,187.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,7,0.176214493,0.175587794,2.253881191,148.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,8,0.050806346,0.283641821,2.521079667,176.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56007,9,0.322626462,0.080290145,1.209853773,589.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,10,0.286522205,0.145572786,1.48773429,197.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,11,0.410274711,0.104302151,1.505699737,232,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,12,0.097872722,0.13881941,1.441627907,312,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,13,0.197556455,0.15907954,1.582380176,341.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,14,0.185964792,0.168084042,2.568289815,175.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,15,0.207768116,0.192846423,2.092859974,187.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,16,0.101323516,0.20110055,1.997645084,198.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,17,0.223168141,0.136568284,1.866746565,240,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,18,0.060853387,0.185342671,1.564240854,316.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,19,0.535726213,0.105802901,1.418374325,218.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,1,0.19495751,0.266383192,2.879372362,94.66666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,20,0.904192304,0.116308154,1.168743406,167.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,21,0.125655584,0.153826913,1.220818983,475.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,22,0.311506271,0.096798399,1.310286988,378.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,23,0.077958204,0.166583292,1.118754783,549.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,24,0.210571013,0.111805903,1.329551023,425.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,25,0.638237649,0.105802901,1.342953598,236,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,26,0.072751594,0.18084042,1.63984165,208,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,27,0.153570533,0.142571286,1.375582358,425.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,28,0.534848567,0.12006003,1.662864523,217.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,29,0.254040846,0.194347174,1.845555734,270.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,2,0.200943207,0.223611806,2.792682261,112.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,30,0.04565034,0.188344172,1.329376322,453.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,31,0.151128494,0.111805903,1.310026712,406.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,32,0.15817647,0.126063032,1.625075691,284.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,33,0.089670018,0.132816408,1.520335565,345.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,34,0.054944848,0.207853927,2.044974134,286.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,35,0.228746978,0.111805903,1.32834694,362.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,36,0.185709957,0.093046523,1.176165056,489.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,37,0.029436167,0.166583292,1.795283973,250.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,38,0.180807749,0.147823912,1.637637394,314.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,39,0.37609127,0.08104052,1.161566589,539.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,3,0.189796895,0.148574287,1.881935547,267.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,40,0.099221691,0.147073537,1.398920096,388.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,41,0.326840377,0.116308154,1.510501643,267.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,42,0.006195066,0.240870435,1.354139572,522.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,43,0.160054631,0.150825413,1.770998959,313.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,44,0.087606192,0.283641821,1.706044298,258.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,45,0.119286811,0.208604302,2.354632778,176.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,46,0.101430549,0.177088544,1.350507836,392.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,47,0.041199524,0.203351676,1.762752266,376.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,48,0.45622417,0.13881941,1.724105204,198.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,49,0.044040273,0.249124562,1.820614386,359.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,4,0.149592723,0.150075038,1.763477315,313.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,50,0.079951954,0.191345673,2.019876451,242.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,51,0.102758353,0.320410205,3.466643728,88.88888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,52,0.72317371,0.163581791,2.211775722,90.66666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,53,0.09825961,0.151575788,1.625266801,358.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,54,0.054048408,0.192846423,2.147405238,200.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,55,0.114659528,0.267133567,2.789158959,142.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,56,0.111050481,0.237118559,2.457491893,133.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,57,0.051835154,0.19809905,1.481670652,444.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,58,0.273118632,0.263381691,2.806740251,123.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,59,0.047850581,0.412706353,3.930195109,120,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,5,0.140024955,0.18084042,1.560184927,334.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,60,0.095708645,0.266383192,3.643816869,128,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,61,0.293852417,0.174087044,2.426327647,153.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,62,0.058590444,0.149324662,1.716472689,267.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,63,0.20641426,0.137318659,1.549560103,305.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,64,0.388905475,0.155327664,1.864562333,215.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,65,0.121145664,0.158329165,1.458314302,323.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,66,0.068050778,0.165832916,1.751529963,162.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,67,0.286435455,0.119309655,1.535281674,243.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,68,0.354880416,0.11855928,1.352369561,236,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,69,0.328934745,0.161330665,1.331482969,194.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,6,0.27561387,0.117058529,1.30908352,362.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,70,0.089285254,0.155327664,1.535703072,259.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,71,0.420522191,0.100550275,1.393814356,343.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,72,0.16319841,0.116308154,1.337048065,358.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,73,0.069261184,0.146323162,1.362241732,372,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,74,0.06328111,0.142571286,1.274936998,419.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,75,0.20836958,0.108804402,1.207941174,289.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,76,0.019596981,0.135817909,1.483177991,278.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,77,0.127619155,0.120810405,1.463010603,224.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,78,0.486119547,0.122311156,1.602997312,247.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,79,0.043182427,0.236368184,1.870770768,233.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,7,0.197036874,0.10130065,1.280437865,276.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,80,0.071411712,0.246873437,2.019357833,184,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,81,0.175231763,0.233366683,2.864168617,115.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,82,0.107559182,0.142571286,1.404266365,372,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,8,0.581087231,0.141070535,1.431812296,177.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_PCA,56008,9,0.167724048,0.150825413,1.287708704,274.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55037,1,0.38386707,0.115057529,1.62337272,228.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55037,2,0.044023281,0.150075038,2.052456314,223.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55037,3,0.094266518,0.148074037,2.30155299,169.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55037,4,0.162335333,0.113556778,1.494190243,285.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55038,1,0.170411391,0.11905953,1.372011072,348.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55038,2,0.198417887,0.111555778,1.390652876,354.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55038,3,1,0.061530765,1.482219789,331.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55039,1,1,0.053026513,1.196388099,388.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55039,2,1,0.063531766,1.217187684,368.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55040,1,0.22174906,0.171585793,1.753843851,167.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55040,2,0.069315615,0.141570785,1.837248888,154.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55040,3,0.636146635,0.094047024,1.587269192,190.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55040,4,0.178812732,0.112056028,1.843730113,136.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55040,5,0.414995089,0.130065033,1.815910693,170.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55040,6,0.265927255,0.143571786,1.68467022,183.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55041,10,0.378485007,0.23811906,3.039024495,124.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55041,11,0.105218514,0.169584792,1.943195758,122.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55041,12,0.224392845,0.133066533,2.009844711,135.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55041,1,0.558432016,0.111555778,2.133905113,147.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55041,2,0.23205962,0.150075038,2.168040905,130.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55041,3,0.038082583,0.11855928,1.947986076,174.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55041,4,0.229084955,0.12006003,2.246739068,140.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55041,5,0.27346028,0.156578289,2.303953296,131.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55041,6,0.757868611,0.133066533,2.126181634,179.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55041,7,0.163144608,0.145572786,2.037666224,171.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55041,8,0.392808813,0.216608304,2.886580242,49.11111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55041,9,0.053581117,0.255627814,1.903664856,248.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55042,1,0.148844177,0.1995998,2.523487285,151.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55042,2,0.138426322,0.246123062,2.661442608,133.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55042,3,0.213852847,0.155577789,2.279106121,141.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55042,4,0.134405343,0.146573287,1.693517069,214.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55042,5,0.161736917,0.150575288,3.643065497,103,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55043,1,0.266217389,0.113056528,1.892486717,160.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55043,2,0.211259651,0.252126063,2.299559907,133.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55043,3,0.075611647,0.197598799,2.259212935,191.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55044,1,0.280479105,0.128064032,1.578470181,156.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55044,2,1,0.072036018,1.196402482,217.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55044,3,0.550403237,0.095547774,1.422529553,182.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55044,4,0.216292387,0.098549275,1.540106026,161.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55044,5,1,0.082541271,1.768016714,168.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55044,6,0.220246928,0.11905953,1.332338146,253.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55044,7,0.166415699,0.100050025,1.696351218,195.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55044,8,0.152910414,0.144072036,1.699321729,207.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55045,1,0.141619312,0.143571786,1.578124331,260.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55045,2,0.453822171,0.088544272,1.598092126,228.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55045,3,0.134004358,0.151575788,2.013830237,162.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55046,1,0.433338103,0.096548274,1.739037769,251.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55046,2,0.135263026,0.096048024,1.813348385,197.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55046,3,0.804833367,0.096548274,1.589676461,208.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55046,4,0.205876126,0.123061531,1.345705898,240.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55046,5,0.189333454,0.099049525,1.19278969,376.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55046,6,0.067344752,0.129564782,1.347503639,269.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55046,7,0.307834532,0.107553777,1.288860364,339.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55047,1,0.131344459,0.113556778,1.739405502,246.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55047,2,0.321288891,0.110555278,1.419285363,274.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55047,3,0.058820517,0.115057529,1.502603464,283.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55047,4,0.284153928,0.098049025,1.446347341,278.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55047,5,0.043844694,0.16158079,1.534890671,248.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55048,1,0.195025863,0.126063032,1.606085032,203.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55048,2,0.42790486,0.113056528,1.794456405,180.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55048,3,0.075718452,0.163581791,1.889572589,199.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55049,1,0.105951653,0.11805903,2.384451012,174.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55049,2,0.122963543,0.141070535,2.070488929,173.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55049,3,0.023797787,0.108054027,2.913445012,122.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55049,4,0.03294711,0.109054527,2.661315394,134.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55049,5,0.058843577,0.11955978,2.296664934,181.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55049,6,0.123309374,0.19809905,3.466596969,94.11111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55049,7,0.029589192,0.169584792,2.95550938,148.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55049,8,0.097718134,0.195597799,3.019206091,84.33333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55050,1,0.154411039,0.135067534,1.659645636,248.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55050,2,0.089540594,0.130065033,1.577268524,226.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55050,3,0.500950636,0.105052526,1.429635431,282.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55050,4,0.439035511,0.071535768,1.248083825,301,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55051,1,0.788610268,0.074037019,1.45300007,328,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55051,2,0.108356788,0.098549275,2.38670207,179.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55051,3,0.108469341,0.149074537,1.712484929,222.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55051,4,0.080878894,0.2016008,1.784595713,248.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55051,5,0.265848358,0.129564782,1.579891512,254.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55051,6,0.029808434,0.207103552,1.687413262,260.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55052,1,0.096121773,0.218609305,3.287737162,84.66666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55052,2,0.289407705,0.111055528,1.766538198,157.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55052,3,0.128731378,0.184092046,2.540553405,137.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55052,4,0.286872954,0.20010005,1.545146271,199.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55052,5,0.108103702,0.189594797,2.53186992,116.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55052,6,0.761135491,0.070035018,1.260083507,327.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55052,7,0.311721746,0.113056528,1.981615729,184.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55052,8,0.322248374,0.108554277,3.049586459,79.44444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55053,1,0.670981503,0.084042021,1.226170435,344.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55053,2,0.043013905,0.178089045,3.02570779,111.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55053,3,0.699339704,0.082041021,1.408984563,296.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55053,4,0.071807119,0.11805903,1.937106181,211.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55053,5,0.310203725,0.163081541,2.787902782,123.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55053,6,0.171569332,0.274637319,2.497711293,106.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55054,1,0.686752007,0.105052526,2.418159165,143.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55054,2,0.16012902,0.114057029,1.715374278,187.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55054,3,0.321510128,0.145072536,1.796837901,174.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55054,4,0.077457065,0.181590795,1.826562878,154.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55054,5,0.893813449,0.085042521,1.682042817,154.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55054,6,0.140962592,0.181090545,1.963931964,162,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55055,1,0.051313735,0.145072536,2.028180261,212,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55055,2,0.081541922,0.115057529,1.990487795,194.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55055,3,0.043607399,0.205602801,2.61051742,142,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55055,4,0.123017992,0.150575288,1.936209796,217.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55055,5,0.044872582,0.225112556,2.251236899,171.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55056,1,0.100114199,0.148074037,2.176410144,172,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55056,2,0.20658756,0.143571786,2.35072904,146.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55056,3,0.12556089,0.116558279,1.777150345,231.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55056,4,0.242611727,0.067033517,1.961255078,216.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55057,1,0.225764414,0.151075538,2.141369123,177.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55057,2,0.089460888,0.140570285,1.93535049,237.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55057,3,0.051671362,0.172086043,1.794116931,206.6666667,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55057,4,0.05251934,0.183591796,2.002494792,181.3333333,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55057,5,0.161397632,0.179589795,2.017388934,150.1111111,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55057,6,0.104095314,0.197598799,1.911656714,228.7777778,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55058,1,1,0.08054027,1.279215441,238.8888889,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55058,2,0.257206768,0.133066533,2.27058994,136.2222222,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55058,3,0.362848273,0.095047524,1.365959835,227.5555556,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55058,4,0.118851743,0.126563282,1.484118248,222.4444444,nan,nan,nan,nan,nan,nan,nan,nan
RITA_CRC,55058,5,0.263354091,0.109054527,1.624557406,183,nan,nan,nan,nan,nan,nan,nan,nan
